source, target, weight; 
 202, 1512, 0.092342
 202, 1513, 0.370871
 202, 1520, 0.180892
 202, 1533, 0.097360
 202, 1571, 0.205004
 202, 1581, 0.240898
 202, 1587, 0.110329
 202, 1594, 0.097443
 202, 1597, 0.109942
 202, 1598, 0.078270
 202, 1754, 0.108256
 202, 2010, 0.322944
 202, 2030, 0.056555
 202, 2040, 0.108848
 202, 2051, 0.208525
 202, 2215, 0.101806
 202, 2415, 0.107507
 202, 2442, 0.026588
 202, 2462, 0.107072
 202, 2466, 0.093303
 202, 2470, 0.110701
 202, 2522, 0.038840
 202, 2523, 0.190069
 202, 2524, 0.081530
 202, 2661, 0.191814
 202, 2663, 0.095985
 202, 2666, 0.214155
 202, 2670, 0.089400
 202, 2710, 0.089034
 202, 2811, 0.190515
 202, 2812, 0.082305
 202, 2821, 0.094464
 202, 2851, 0.220809
 202, 2852, 0.086610
 202, 2875, 0.087170
 202, 2924, 0.149405
 202, 2932, 0.098570
 202, 3002, 0.070837
 202, 3120, 0.198857
 202, 3162, 0.082949
 202, 3210, 0.182343
 202, 3310, 0.121688
 202, 3340, 0.165507
 202, 3430, 0.094022
 202, 3613, 0.088054
 202, 3614, 0.105241
 202, 3640, 0.109683
 202, 3663, 0.085712
 202, 3720, 0.084195
 202, 4011, 0.457399
 202, 4022, 0.200215
 202, 4511, 0.254899
 202, 4521, 0.303080
 202, 4522, 0.258672
 202, 4523, 0.154264
 202, 4525, 0.301068
 202, 4531, 0.068266
 202, 4532, 0.286817
 202, 4533, 0.160581
 202, 4534, 0.192467
 202, 4541, 0.156499
 202, 4542, 0.265762
 202, 4544, 0.216422
 202, 4545, 0.082289
 202, 4550, 0.383115
 202, 5010, 0.234914
 202, 5020, 0.164223
 202, 5030, 0.146823
 202, 5050, 0.154358
 202, 5111, 0.088485
 202, 5113, 0.106572
 202, 5114, 0.105477
 202, 5121, 0.098400
 202, 5131, 0.099298
 202, 5132, 0.171866
 202, 5139, 0.194554
 202, 5142, 0.087766
 202, 5144, 0.107235
 202, 5146, 0.042706
 202, 5147, 0.086357
 202, 5151, 0.068213
 202, 5153, 0.239406
 202, 5182, 0.092698
 202, 5184, 0.166940
 202, 5187, 0.128417
 202, 5211, -0.131165
 202, 5212, 0.035745
 202, 5222, 0.150600
 202, 5225, 0.068816
 202, 5227, 0.085082
 202, 5231, 0.094305
 202, 5241, 0.098525
 202, 5242, -0.051651
 202, 5243, 0.139124
 202, 5244, 0.075710
 202, 5246, 0.204264
 202, 5247, 0.084240
 202, 5248, 0.010439
 202, 5510, -0.061675
 202, 5523, 0.063957
 202, 5530, -0.139484
 202, 5540, -0.021355
 202, 6010, 0.094182
 202, 6022, 0.088081
 202, 6023, 0.088927
 202, 6024, 0.359750
 202, 6321, 0.077982
 202, 6340, 0.064961
 202, 6411, 0.086333
 202, 6412, 0.168258
 202, 6420, 0.141518
 202, 6512, -0.028135
 202, 6601, 0.061413
 202, 6603, 0.087501
 202, 6713, 0.011761
 202, 6720, 0.044251
 202, 7011, 0.045276
 202, 7031, 0.251240
 202, 7032, 0.337572
 202, 7110, 0.084322
 202, 7123, 0.100092
 202, 7132, 0.483000
 202, 7134, 0.105290
 202, 7140, 0.057343
 202, 7221, 0.060536
 202, 7222, 0.047113
 202, 7230, 0.178908
 202, 7310, 0.087087
 202, 7412, -0.000092
 202, 7413, 0.138435
 202, 7414, 0.167945
 202, 7415, 0.059866
 202, 7420, 0.157109
 202, 7430, 0.179880
 202, 7450, -0.130846
 202, 7460, 0.021239
 202, 7470, 0.046580
 202, 7486, 0.077921
 202, 7487, 0.035971
 202, 7511, 0.142107
 202, 7512, -0.307295
 202, 7513, 0.010531
 202, 7522, 0.164483
 202, 7523, 0.102076
 202, 7530, 0.165824
 202, 8010, -0.090064
 202, 8021, 0.012419
 202, 8022, 0.040658
 202, 8030, 0.164585
 202, 8042, 0.083912
 202, 8511, -0.079705
 202, 8514, -0.109761
 202, 8520, 0.179914
 202, 8531, 0.218309
 202, 8532, -0.081961
 202, 9002, 0.229552
 202, 9111, 0.088741
 202, 9120, 0.100828
 202, 9131, 0.084177
 202, 9133, 0.086892
 202, 9212, 0.110217
 202, 9220, 0.083666
 202, 9231, 0.087866
 202, 9261, 0.039968
 202, 9262, 0.152959
 202, 9271, 0.026086
 202, 9272, 0.096273
 202, 9301, 0.163229
 202, 9304, 0.105582
 202, 9305, 0.167051
 202, 9500, 0.102489
 501, 121, 0.108282
 501, 122, 0.106925
 501, 130, 0.093216
 501, 142, 0.105238
 501, 502, 0.552590
 501, 1411, 0.105109
 501, 1520, 0.979147
 501, 1581, 0.090381
 501, 1582, 0.107211
 501, 1752, 0.221602
 501, 2030, 0.213404
 501, 2213, 0.107586
 501, 2442, 0.180682
 501, 2522, 0.210404
 501, 2524, 0.103571
 501, 2682, 0.107921
 501, 2710, 0.109714
 501, 2922, 0.107411
 501, 2932, 0.107138
 501, 2953, 0.217305
 501, 3002, 0.101848
 501, 3120, 0.106075
 501, 3612, 0.106158
 501, 3613, 0.105502
 501, 3663, 0.104769
 501, 4511, 0.102741
 501, 4521, 0.305198
 501, 4522, 0.091160
 501, 4523, 0.099345
 501, 4531, 0.145725
 501, 4533, 0.062879
 501, 4542, 0.182590
 501, 5010, 0.090052
 501, 5030, 0.095896
 501, 5050, 0.176605
 501, 5116, 0.109098
 501, 5122, 0.108851
 501, 5138, 0.208087
 501, 5139, 0.078551
 501, 5143, 0.102957
 501, 5153, 0.082681
 501, 5186, 0.205014
 501, 5211, 0.144041
 501, 5212, 0.080512
 501, 5222, 0.100004
 501, 5231, 0.220764
 501, 5242, 0.014900
 501, 5246, 0.253576
 501, 5248, 0.081737
 501, 5274, 0.110109
 501, 5510, 0.262858
 501, 5523, 0.100456
 501, 5530, 0.231506
 501, 5540, 0.232169
 501, 5552, 0.079045
 501, 6022, 0.103708
 501, 6023, 0.101059
 501, 6024, 0.279133
 501, 6110, 0.324155
 501, 6311, 0.099345
 501, 6312, 0.184709
 501, 6340, 0.317789
 501, 6412, 0.168363
 501, 6420, 0.086291
 501, 6523, 0.191048
 501, 6601, 0.429072
 501, 6713, 0.056858
 501, 6720, 0.082640
 501, 7011, 0.149708
 501, 7020, 0.253399
 501, 7032, 0.151283
 501, 7123, 0.106092
 501, 7134, 0.103542
 501, 7260, 0.076939
 501, 7414, 0.243454
 501, 7415, 0.062611
 501, 7420, 0.094646
 501, 7450, 0.021131
 501, 7460, 0.192924
 501, 7470, 0.093679
 501, 7481, 0.105965
 501, 7486, 0.060701
 501, 7487, 0.066207
 501, 7511, 0.135274
 501, 7512, -0.042234
 501, 7513, 0.191035
 501, 7530, 0.091526
 501, 8010, -0.154513
 501, 8021, 0.077931
 501, 8022, 0.070939
 501, 8030, 0.090366
 501, 8511, 0.053694
 501, 8514, 0.017992
 501, 8532, 0.035061
 501, 9002, 0.096002
 501, 9111, 0.105825
 501, 9220, 0.099446
 501, 9231, 0.105865
 501, 9261, 0.230459
 501, 9305, 0.101738
 502, 112, 0.157828
 502, 130, 0.273103
 502, 141, 0.290584
 502, 142, 0.092922
 502, 201, 0.106660
 502, 501, 0.879114
 502, 1412, 0.108315
 502, 1421, 0.083715
 502, 1511, 0.264995
 502, 1520, 0.977564
 502, 1551, 0.252794
 502, 1571, 0.105440
 502, 1581, 0.265655
 502, 1589, 0.103140
 502, 1740, 0.102071
 502, 1752, 0.110526
 502, 2020, 0.102209
 502, 2030, 0.079892
 502, 2040, 0.109802
 502, 2212, 0.183031
 502, 2441, 0.076213
 502, 2442, 0.058195
 502, 2513, 0.107580
 502, 2522, 0.105770
 502, 2670, 0.100792
 502, 2710, 0.200695
 502, 2722, 0.106217
 502, 2811, 0.077910
 502, 2812, 0.090929
 502, 2821, 0.196398
 502, 2852, 0.176832
 502, 2862, 0.106692
 502, 2875, 0.203472
 502, 2914, 0.109220
 502, 2924, 0.093706
 502, 2932, 0.108082
 502, 2942, 0.109886
 502, 3210, 0.090075
 502, 3230, 0.101143
 502, 3310, 0.113325
 502, 3530, 0.105702
 502, 3612, 0.189586
 502, 3613, 0.106503
 502, 3614, 0.188371
 502, 4011, 0.109395
 502, 4521, 0.365839
 502, 4522, 0.053050
 502, 4523, 0.174652
 502, 4524, 0.217040
 502, 4525, 0.350170
 502, 4531, 0.353261
 502, 4532, 0.099571
 502, 4533, 0.215363
 502, 4541, 0.084962
 502, 4542, 0.192057
 502, 4543, 0.098574
 502, 4544, 0.334359
 502, 4545, 0.142327
 502, 5010, 0.489276
 502, 5020, 0.154951
 502, 5050, 0.077516
 502, 5113, 0.104602
 502, 5115, 0.106069
 502, 5131, 0.154182
 502, 5132, 0.046368
 502, 5134, 0.186942
 502, 5138, 0.313886
 502, 5139, 0.084942
 502, 5154, 0.046576
 502, 5155, 0.289022
 502, 5186, 0.095893
 502, 5188, 0.101963
 502, 5190, 0.074587
 502, 5211, -0.110046
 502, 5212, 0.031667
 502, 5221, 0.107728
 502, 5222, 0.180823
 502, 5242, -0.055841
 502, 5243, 0.064801
 502, 5244, 0.108383
 502, 5245, 0.108355
 502, 5246, 0.182441
 502, 5247, 0.090152
 502, 5248, 0.048819
 502, 5250, 0.108937
 502, 5510, 0.164397
 502, 5522, 0.108674
 502, 5523, 0.094065
 502, 5530, -0.062816
 502, 5540, 0.099758
 502, 6021, 0.167014
 502, 6311, 0.105819
 502, 6321, 0.100657
 502, 6330, 0.225120
 502, 6411, 0.061970
 502, 6412, 0.061806
 502, 6420, 0.056285
 502, 6512, 0.018778
 502, 6522, 0.083632
 502, 6601, 0.216662
 502, 6603, 0.179436
 502, 6720, 0.117039
 502, 7011, 0.049080
 502, 7020, 0.218500
 502, 7132, 0.284946
 502, 7134, 0.183440
 502, 7210, 0.075810
 502, 7221, 0.078903
 502, 7222, 0.026906
 502, 7240, 0.090542
 502, 7260, 0.063143
 502, 7412, 0.016043
 502, 7413, 0.022180
 502, 7414, 0.060308
 502, 7420, 0.170178
 502, 7430, 0.058845
 502, 7450, -0.205362
 502, 7460, 0.271690
 502, 7470, 0.101827
 502, 7482, 0.053785
 502, 7485, 0.098395
 502, 7486, 0.160917
 502, 7487, 0.067693
 502, 7511, 0.189312
 502, 7512, -0.059764
 502, 7513, 0.259063
 502, 7514, 0.191731
 502, 7522, 0.184107
 502, 7523, 0.059187
 502, 7530, 0.079773
 502, 8010, 0.067684
 502, 8021, 0.058338
 502, 8022, -0.022633
 502, 8030, 0.047451
 502, 8042, 0.087017
 502, 8511, 0.038972
 502, 8512, 0.065524
 502, 8514, -0.043812
 502, 8531, 0.134880
 502, 8532, 0.189173
 502, 9001, 0.106937
 502, 9002, 0.263856
 502, 9112, 0.106015
 502, 9133, 0.149094
 502, 9211, 0.181125
 502, 9213, 0.097444
 502, 9232, 0.093510
 502, 9234, 0.103284
 502, 9261, 0.199843
 502, 9271, 0.004799
 1030, 112, 0.356509
 1030, 121, 0.199056
 1030, 123, 0.207472
 1030, 130, 0.231662
 1030, 141, 0.463967
 1030, 142, 0.092646
 1030, 202, 0.209646
 1030, 1320, 0.097723
 1030, 1411, 0.094743
 1030, 1421, 0.209653
 1030, 1511, 0.467860
 1030, 1512, 0.202695
 1030, 1513, 0.326166
 1030, 1533, 0.101360
 1030, 1551, 0.133330
 1030, 1561, 0.101121
 1030, 1571, 0.311284
 1030, 1572, 0.422283
 1030, 1581, 0.048629
 1030, 1589, 0.200242
 1030, 1596, 0.100799
 1030, 1598, 0.076293
 1030, 1930, 0.060894
 1030, 2010, 0.102083
 1030, 2020, 0.107299
 1030, 2030, 0.103649
 1030, 2040, 0.106425
 1030, 2051, 0.106809
 1030, 2222, 0.096362
 1030, 2414, 0.101362
 1030, 2415, 0.110864
 1030, 2416, 0.109114
 1030, 2430, 0.101653
 1030, 2441, 0.062827
 1030, 2442, 0.273345
 1030, 2466, 0.096828
 1030, 2513, 0.209467
 1030, 2522, 0.173778
 1030, 2523, 0.153342
 1030, 2524, 0.262572
 1030, 2612, 0.210180
 1030, 2661, 0.357695
 1030, 2663, 0.288503
 1030, 2665, 0.110755
 1030, 2666, 0.108717
 1030, 2670, 0.177710
 1030, 2682, 0.198360
 1030, 2722, 0.061717
 1030, 2742, 0.109336
 1030, 2811, 0.257227
 1030, 2812, 0.077753
 1030, 2821, 0.095812
 1030, 2852, 0.198024
 1030, 2862, 0.107612
 1030, 2873, 0.109457
 1030, 2875, 0.195913
 1030, 2912, 0.274037
 1030, 2913, 0.208810
 1030, 2922, 0.178921
 1030, 2924, 0.075604
 1030, 2932, 0.205005
 1030, 2952, 0.319155
 1030, 2953, 0.106649
 1030, 3002, 0.104457
 1030, 3110, 0.108732
 1030, 3120, 0.295758
 1030, 3210, 0.167028
 1030, 3310, 0.127329
 1030, 3340, 0.075176
 1030, 3410, 0.110725
 1030, 3420, 0.212376
 1030, 3430, 0.095371
 1030, 3530, 0.274840
 1030, 3613, 0.183009
 1030, 3663, 0.104648
 1030, 3710, 0.215832
 1030, 3720, 0.379754
 1030, 4011, 0.495119
 1030, 4022, 0.203397
 1030, 4100, 0.107698
 1030, 4511, 0.185847
 1030, 4521, 0.346581
 1030, 4522, 0.127343
 1030, 4523, 0.230821
 1030, 4524, 0.105596
 1030, 4525, 0.167624
 1030, 4531, 0.209263
 1030, 4533, 0.083970
 1030, 4541, 0.035719
 1030, 4542, -0.032129
 1030, 4550, 0.394174
 1030, 5010, 0.198818
 1030, 5020, 0.176002
 1030, 5030, 0.205464
 1030, 5050, 0.093629
 1030, 5111, 0.366930
 1030, 5113, 0.105776
 1030, 5115, 0.095696
 1030, 5118, 0.091429
 1030, 5119, 0.093872
 1030, 5121, 0.173668
 1030, 5131, 0.118684
 1030, 5132, 0.231086
 1030, 5134, 0.167000
 1030, 5135, 0.107683
 1030, 5137, 0.104358
 1030, 5139, 0.037384
 1030, 5143, 0.099245
 1030, 5146, 0.111710
 1030, 5151, 0.541046
 1030, 5153, 0.205709
 1030, 5154, 0.167896
 1030, 5156, 0.102669
 1030, 5187, 0.200614
 1030, 5188, 0.158621
 1030, 5190, 0.126211
 1030, 5211, -0.289073
 1030, 5221, 0.106471
 1030, 5231, 0.063468
 1030, 5242, -0.138225
 1030, 5243, 0.043454
 1030, 5246, 0.188284
 1030, 5247, 0.033578
 1030, 5248, 0.005081
 1030, 5274, 0.106454
 1030, 5510, -0.207251
 1030, 5530, -0.268196
 1030, 5540, -0.070998
 1030, 5552, 0.024449
 1030, 6021, 0.358838
 1030, 6022, 0.165442
 1030, 6023, 0.162837
 1030, 6024, 0.336892
 1030, 6110, 0.103062
 1030, 6311, 0.104145
 1030, 6312, 0.087779
 1030, 6330, 0.237412
 1030, 6340, 0.176002
 1030, 6411, 0.297592
 1030, 6412, 0.050136
 1030, 6420, -0.027818
 1030, 6511, 0.102455
 1030, 6512, 0.074351
 1030, 6601, 0.042094
 1030, 6602, 0.266935
 1030, 6603, 0.054550
 1030, 6712, 0.192646
 1030, 6713, 0.051097
 1030, 6720, 0.103748
 1030, 7020, 0.026864
 1030, 7031, 0.081445
 1030, 7131, 0.108971
 1030, 7132, 0.402567
 1030, 7140, 0.060965
 1030, 7221, 0.053941
 1030, 7222, 0.062419
 1030, 7230, 0.124636
 1030, 7240, 0.093608
 1030, 7260, 0.103006
 1030, 7310, 0.211323
 1030, 7411, 0.130597
 1030, 7412, 0.074057
 1030, 7413, 0.079092
 1030, 7414, 0.005615
 1030, 7415, 0.176300
 1030, 7420, 0.500183
 1030, 7430, 0.237724
 1030, 7440, 0.208691
 1030, 7450, -0.074041
 1030, 7460, 0.375339
 1030, 7470, -0.044437
 1030, 7485, 0.261810
 1030, 7486, 0.086044
 1030, 7487, 0.117094
 1030, 7511, 0.160711
 1030, 7512, -0.030775
 1030, 7513, 0.299914
 1030, 7522, 0.090808
 1030, 7523, 0.163286
 1030, 7530, 0.085564
 1030, 8010, -0.051625
 1030, 8021, -0.052253
 1030, 8022, 0.109645
 1030, 8030, -0.089840
 1030, 8042, 0.130956
 1030, 8511, -0.162890
 1030, 8512, 0.069785
 1030, 8514, -0.104002
 1030, 8520, 0.094208
 1030, 8532, 0.108818
 1030, 9001, 0.290459
 1030, 9002, 0.649093
 1030, 9003, 0.207380
 1030, 9131, 0.164590
 1030, 9133, 0.167709
 1030, 9212, 0.107451
 1030, 9220, 0.075037
 1030, 9232, 0.078292
 1030, 9234, 0.092360
 1030, 9252, 0.100771
 1030, 9261, 0.146580
 1030, 9262, 0.067271
 1030, 9272, 0.091189
 1030, 9301, 0.053633
 1030, 9303, 0.104221
 1030, 9305, 0.076920
 1030, 9500, 0.104606
 1120, 6512, 0.102879
 1120, 7414, 0.099385
 1120, 7420, 0.110512
 1320, 111, 0.105389
 1320, 112, 0.099200
 1320, 113, 0.217115
 1320, 121, 0.103616
 1320, 130, 0.077983
 1320, 141, 0.165925
 1320, 142, 0.094777
 1320, 1030, 0.311157
 1320, 1421, 0.295060
 1320, 1511, 0.141172
 1320, 1513, 0.089590
 1320, 1588, 0.108880
 1320, 1598, 0.097291
 1320, 2020, 0.105650
 1320, 2212, 0.075626
 1320, 2233, 0.102476
 1320, 2442, 0.207239
 1320, 2452, 0.101996
 1320, 2461, 0.110625
 1320, 2462, 0.107221
 1320, 2521, 0.103956
 1320, 2612, 0.107783
 1320, 2651, 0.215503
 1320, 2662, 0.329899
 1320, 2663, 0.195894
 1320, 2682, 0.106110
 1320, 2811, 0.161509
 1320, 2812, 0.100639
 1320, 2822, 0.109688
 1320, 2852, 0.235017
 1320, 2873, 0.109714
 1320, 2913, 0.110686
 1320, 2922, 0.093676
 1320, 2923, 0.099812
 1320, 2924, 0.186269
 1320, 2956, 0.107615
 1320, 3001, 0.216047
 1320, 3120, 0.098359
 1320, 3310, 0.259422
 1320, 3430, 0.102443
 1320, 3615, 0.107913
 1320, 3663, 0.108218
 1320, 3720, 0.193570
 1320, 4011, 0.081434
 1320, 4022, 0.103618
 1320, 4511, 0.099344
 1320, 4521, 0.292618
 1320, 4522, 0.094318
 1320, 4525, 0.010115
 1320, 4531, 0.266585
 1320, 4532, 0.085651
 1320, 4533, 0.069285
 1320, 4534, 0.106294
 1320, 4545, 0.086708
 1320, 4550, 0.209394
 1320, 5010, 0.035467
 1320, 5020, 0.062825
 1320, 5050, 0.186461
 1320, 5132, 0.172384
 1320, 5134, 0.060360
 1320, 5143, 0.093910
 1320, 5155, 0.105787
 1320, 5182, 0.418140
 1320, 5186, 0.098022
 1320, 5188, 0.202381
 1320, 5211, 0.070991
 1320, 5212, 0.216787
 1320, 5222, 0.083310
 1320, 5225, 0.088863
 1320, 5231, 0.148086
 1320, 5242, 0.064019
 1320, 5243, 0.086712
 1320, 5244, 0.142586
 1320, 5245, 0.161453
 1320, 5246, 0.188201
 1320, 5248, -0.033596
 1320, 5510, -0.023994
 1320, 5523, 0.093717
 1320, 5530, -0.056489
 1320, 5540, 0.062240
 1320, 5552, 0.034024
 1320, 6022, 0.095959
 1320, 6023, 0.289281
 1320, 6024, 0.282299
 1320, 6312, 0.175410
 1320, 6321, 0.101853
 1320, 6330, 0.103542
 1320, 6420, 0.135679
 1320, 6512, 0.119608
 1320, 6522, 0.099860
 1320, 6523, 0.172334
 1320, 6601, 0.181571
 1320, 6711, 0.104855
 1320, 6712, 0.177613
 1320, 6713, 0.088107
 1320, 6720, 0.429744
 1320, 7031, 0.156487
 1320, 7032, 0.152638
 1320, 7123, 0.109028
 1320, 7134, 0.624594
 1320, 7140, 0.092233
 1320, 7210, 0.144107
 1320, 7221, 0.208100
 1320, 7222, 0.019066
 1320, 7230, 0.081871
 1320, 7240, 0.089328
 1320, 7260, 0.152423
 1320, 7310, 0.097199
 1320, 7411, 0.211557
 1320, 7412, 0.289905
 1320, 7413, 0.086528
 1320, 7414, 0.040649
 1320, 7415, 0.198960
 1320, 7420, 0.726917
 1320, 7430, 0.175543
 1320, 7450, -0.010312
 1320, 7460, 0.055206
 1320, 7470, 0.026772
 1320, 7481, 0.108251
 1320, 7511, 0.145703
 1320, 7512, -0.253290
 1320, 7513, 0.088518
 1320, 7522, 0.104016
 1320, 7523, 0.138996
 1320, 8010, -0.063899
 1320, 8021, 0.090897
 1320, 8022, 0.041478
 1320, 8030, 0.107240
 1320, 8042, 0.179824
 1320, 8511, -0.053086
 1320, 8512, 0.087181
 1320, 8514, -0.058731
 1320, 8520, 0.096161
 1320, 8531, 0.070142
 1320, 8532, -0.080111
 1320, 9002, 0.076597
 1320, 9211, 0.081139
 1320, 9220, 0.064148
 1320, 9232, 0.085832
 1320, 9252, 0.091959
 1320, 9261, 0.227200
 1320, 9262, 0.188371
 1320, 9271, 0.143605
 1320, 9301, 0.153101
 1411, 112, 0.086498
 1411, 121, 0.206613
 1411, 123, 0.103922
 1411, 130, 0.393768
 1411, 141, 0.706295
 1411, 142, 0.084875
 1411, 201, 0.304126
 1411, 202, 0.210093
 1411, 502, 0.103487
 1411, 1030, 0.170591
 1411, 1412, 0.436151
 1411, 1421, 0.841676
 1411, 1450, 0.215505
 1411, 1511, 0.415503
 1411, 1512, 0.273814
 1411, 1513, 0.307975
 1411, 1520, 0.660530
 1411, 1571, 0.197603
 1411, 1581, 0.223350
 1411, 1582, 0.312713
 1411, 1598, 0.089073
 1411, 1752, 0.110680
 1411, 1772, 0.109836
 1411, 2030, 0.080937
 1411, 2051, 0.104044
 1411, 2121, 0.098568
 1411, 2442, 0.013716
 1411, 2466, 0.100456
 1411, 2523, 0.100007
 1411, 2524, 0.091213
 1411, 2621, 0.108611
 1411, 2651, 0.103846
 1411, 2661, 0.546562
 1411, 2663, 0.635793
 1411, 2665, 0.109361
 1411, 2670, 0.538194
 1411, 2682, 0.053934
 1411, 2744, 0.110348
 1411, 2811, 0.119061
 1411, 2812, 0.103970
 1411, 2822, 0.108527
 1411, 2852, 0.102491
 1411, 2862, 0.105026
 1411, 2873, 0.213501
 1411, 2875, 0.177396
 1411, 2924, 0.158512
 1411, 2932, 0.095688
 1411, 2943, 0.190772
 1411, 2953, 0.106094
 1411, 2971, 0.103695
 1411, 3230, 0.106011
 1411, 3310, 0.065501
 1411, 3614, 0.086931
 1411, 3720, 0.192362
 1411, 4511, 0.435634
 1411, 4521, 0.462626
 1411, 4522, 0.253548
 1411, 4523, 0.578953
 1411, 4524, 0.103902
 1411, 4525, 0.470426
 1411, 4531, 0.036577
 1411, 4532, 0.085022
 1411, 4533, 0.066136
 1411, 4541, 0.275862
 1411, 4542, 0.161946
 1411, 4544, 0.138625
 1411, 4545, 0.074848
 1411, 4550, 0.779762
 1411, 5010, 0.195457
 1411, 5020, 0.406006
 1411, 5030, 0.203981
 1411, 5050, 0.043102
 1411, 5111, 0.189003
 1411, 5121, 0.101005
 1411, 5131, 0.187816
 1411, 5134, 0.076622
 1411, 5135, 0.109372
 1411, 5139, 0.043972
 1411, 5142, 0.082626
 1411, 5143, 0.100063
 1411, 5146, 0.056582
 1411, 5151, 0.350512
 1411, 5153, 0.432085
 1411, 5154, 0.255720
 1411, 5155, 0.205467
 1411, 5156, 0.212453
 1411, 5182, 0.304123
 1411, 5185, 0.172064
 1411, 5187, 0.231040
 1411, 5188, 0.290226
 1411, 5190, 0.161428
 1411, 5211, -0.137024
 1411, 5212, 0.003561
 1411, 5222, 0.092233
 1411, 5224, 0.099070
 1411, 5231, 0.096123
 1411, 5241, 0.101645
 1411, 5242, -0.130207
 1411, 5245, 0.038077
 1411, 5246, 0.202134
 1411, 5248, -0.036402
 1411, 5250, 0.209400
 1411, 5261, 0.095899
 1411, 5263, 0.076793
 1411, 5271, 0.109892
 1411, 5510, -0.243415
 1411, 5530, -0.174782
 1411, 5540, -0.192679
 1411, 6010, 0.093419
 1411, 6021, 0.424166
 1411, 6022, 0.101515
 1411, 6023, 0.436146
 1411, 6024, 0.770058
 1411, 6110, 0.109309
 1411, 6312, 0.057206
 1411, 6322, 0.104639
 1411, 6340, 0.086781
 1411, 6411, 0.149582
 1411, 6412, 0.162990
 1411, 6512, 0.050343
 1411, 6523, 0.028433
 1411, 6601, 0.271910
 1411, 6603, 0.020280
 1411, 6713, -0.005800
 1411, 6720, 0.063969
 1411, 7011, 0.069554
 1411, 7020, 0.041367
 1411, 7132, 0.800106
 1411, 7134, 0.521262
 1411, 7140, 0.086496
 1411, 7310, 0.079827
 1411, 7411, 0.120253
 1411, 7412, 0.036409
 1411, 7414, -0.033309
 1411, 7415, -0.002147
 1411, 7420, -0.062319
 1411, 7450, -0.234239
 1411, 7460, -0.005946
 1411, 7470, -0.009694
 1411, 7482, 0.089948
 1411, 7486, -0.024899
 1411, 7487, -0.016445
 1411, 7511, -0.067569
 1411, 7512, -0.172317
 1411, 7514, 0.152899
 1411, 7522, 0.170269
 1411, 7523, 0.021454
 1411, 8010, -0.053620
 1411, 8022, 0.053466
 1411, 8030, -0.039236
 1411, 8511, -0.070910
 1411, 8512, 0.078178
 1411, 8513, 0.188810
 1411, 8514, -0.115349
 1411, 8520, 0.280975
 1411, 8532, -0.156597
 1411, 9001, 0.287992
 1411, 9002, 0.194112
 1411, 9003, 0.106222
 1411, 9133, 0.062678
 1411, 9211, 0.077781
 1411, 9252, 0.090360
 1411, 9261, 0.047600
 1411, 9262, 0.068775
 1411, 9272, 0.097244
 1411, 9301, 0.060220
 1411, 9302, 0.044760
 1411, 9305, 0.079010
 1412, 123, 0.104508
 1412, 130, 0.366045
 1412, 141, 0.264013
 1412, 201, 0.215152
 1412, 202, 0.108715
 1412, 1030, 0.214443
 1412, 1411, 0.430416
 1412, 1421, 0.746111
 1412, 1511, 0.086942
 1412, 1598, 0.104028
 1412, 2051, 0.107045
 1412, 2222, 0.095871
 1412, 2442, 0.081799
 1412, 2522, 0.102069
 1412, 2661, 0.314980
 1412, 2662, 0.221233
 1412, 2663, 0.541880
 1412, 2811, 0.106752
 1412, 2812, 0.101747
 1412, 2873, 0.109560
 1412, 2924, 0.202967
 1412, 2932, 0.108114
 1412, 4511, 0.098359
 1412, 4521, 0.254478
 1412, 4522, 0.198116
 1412, 4523, 0.227428
 1412, 4524, 0.107705
 1412, 4525, 0.088180
 1412, 4533, 0.040324
 1412, 4541, 0.056788
 1412, 4542, 0.030596
 1412, 4543, 0.101349
 1412, 4550, 0.435859
 1412, 5010, 0.198216
 1412, 5020, 0.086038
 1412, 5030, 0.094804
 1412, 5050, 0.043945
 1412, 5117, 0.102911
 1412, 5131, 0.091955
 1412, 5147, 0.087930
 1412, 5151, 0.088030
 1412, 5152, 0.105045
 1412, 5153, 0.551627
 1412, 5154, 0.095047
 1412, 5188, 0.303137
 1412, 5190, 0.152279
 1412, 5211, 0.027516
 1412, 5222, 0.098368
 1412, 5244, 0.087435
 1412, 5246, 0.082722
 1412, 5248, 0.059147
 1412, 5261, 0.102869
 1412, 5510, 0.057340
 1412, 5530, -0.062348
 1412, 5540, -0.045836
 1412, 5552, 0.089249
 1412, 6021, 0.194912
 1412, 6022, 0.103112
 1412, 6024, 0.572166
 1412, 6321, 0.103022
 1412, 6322, 0.108103
 1412, 6323, 0.104941
 1412, 6330, 0.091100
 1412, 6411, 0.205385
 1412, 6412, 0.098328
 1412, 6713, 0.090974
 1412, 7011, 0.335435
 1412, 7020, 0.041856
 1412, 7132, 0.263321
 1412, 7134, 0.214044
 1412, 7140, 0.080474
 1412, 7412, 0.021349
 1412, 7414, 0.162577
 1412, 7415, 0.044396
 1412, 7420, 0.158542
 1412, 7450, -0.034998
 1412, 7470, 0.022217
 1412, 7487, 0.094020
 1412, 7512, 0.059101
 1412, 7523, 0.035239
 1412, 8010, 0.055096
 1412, 8022, -0.038064
 1412, 8030, 0.041159
 1412, 8511, 0.021356
 1412, 8512, 0.089303
 1412, 8532, 0.060011
 1412, 9001, 0.105588
 1412, 9002, 0.344975
 1412, 9003, 0.109023
